metric_order,metric_group,scenario,meal_rest_prems_credit,other_credit,metric_label,source,expr,extrap_expr,digits,denom,no_year_breakdown
383,Damages - Grand Total (Principal + Interest + Penalties),no waivers,FALSE,FALSE,Damages grand total (principal + interest + penalties) (no waivers) $,pp_data1,"sum(tot_dmgs_w_penalties, na.rm=TRUE)","((sum(tot_principal_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))) + (sum(interest, na.rm=TRUE) / sum(tot_principal_dmgs, na.rm=TRUE) * (sum(tot_principal_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))))) + (sum(wsv_penalty[ee_flag==1], na.rm=TRUE) / uniqueN(ID_Period_End[wsv_penalty > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[wsv_penalty > 0], na.rm=TRUE) / uniqueN(ID_Period_End[Period_End > wsv_start_date], na.rm=TRUE) * (extrap_wsv_pps))) + ((sum(wt_penalty[ee_flag==1], na.rm=TRUE) / uniqueN(ID[wt_penalty > 0], na.rm=TRUE)) * (uniqueN(ID[wt_penalty > 0], na.rm=TRUE)  / uniqueN(ID[Period_End > wt_start_date & active != 1], na.rm=TRUE)) * (extrap_wt_former_ees))",2,,TRUE
384,Damages - Grand Total (Principal + Interest + Penalties),no waivers,TRUE,FALSE,Damages grand total (principal + interest + penalties) (less premiums paid; no waivers) $,pp_data1,"sum(tot_dmgs_w_penalties_less_prems, na.rm=TRUE)","((sum(tot_principal_dmgs_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_prems > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_prems > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))) + (sum(interest_less_prems, na.rm=TRUE) / sum(tot_principal_dmgs_less_prems, na.rm=TRUE) * (sum(tot_principal_dmgs_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_prems > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_prems > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))))) + (sum(wsv_penalty_less_prems[ee_flag==1], na.rm=TRUE) / uniqueN(ID_Period_End[wsv_penalty_less_prems > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[wsv_penalty_less_prems > 0], na.rm=TRUE) / uniqueN(ID_Period_End[Period_End > wsv_start_date], na.rm=TRUE) * (extrap_wsv_pps))) + ((sum(wt_penalty_less_prems[ee_flag==1], na.rm=TRUE) / uniqueN(ID[wt_penalty_less_prems > 0], na.rm=TRUE)) * (uniqueN(ID[wt_penalty_less_prems > 0], na.rm=TRUE)  / uniqueN(ID[Period_End > wt_start_date & active != 1], na.rm=TRUE)) * (extrap_wt_former_ees))",2,,TRUE
385,Damages - Grand Total (Principal + Interest + Penalties),waivers,FALSE,FALSE,Damages grand total (principal + interest + penalties) (waivers) $,pp_data1,"sum(tot_dmgs_w_penalties_w, na.rm=TRUE)","((sum(tot_principal_dmgs_w, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))) + (sum(interest_w, na.rm=TRUE) / sum(tot_principal_dmgs_w, na.rm=TRUE) * (sum(tot_principal_dmgs_w, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))))) + (sum(wsv_penalty_w[ee_flag==1], na.rm=TRUE) / uniqueN(ID_Period_End[wsv_penalty_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[wsv_penalty_w > 0], na.rm=TRUE) / uniqueN(ID_Period_End[Period_End > wsv_start_date], na.rm=TRUE) * (extrap_wsv_pps))) + ((sum(wt_penalty_w[ee_flag==1], na.rm=TRUE) / uniqueN(ID[wt_penalty_w > 0], na.rm=TRUE)) * (uniqueN(ID[wt_penalty_w > 0], na.rm=TRUE)  / uniqueN(ID[Period_End > wt_start_date & active != 1], na.rm=TRUE)) * (extrap_wt_former_ees))",2,,TRUE
386,Damages - Grand Total (Principal + Interest + Penalties),waivers,TRUE,FALSE,Damages grand total (principal + interest + penalties) (less premiums paid; waivers) $,pp_data1,"sum(tot_dmgs_w_penalties_less_prems_w, na.rm=TRUE)","((sum(tot_principal_dmgs_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))) + (sum(interest_less_prems_w, na.rm=TRUE) / sum(tot_principal_dmgs_less_prems_w, na.rm=TRUE) * (sum(tot_principal_dmgs_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))))) + (sum(wsv_penalty_less_prems_w[ee_flag==1], na.rm=TRUE) / uniqueN(ID_Period_End[wsv_penalty_less_prems_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[wsv_penalty_less_prems_w > 0], na.rm=TRUE) / uniqueN(ID_Period_End[Period_End > wsv_start_date], na.rm=TRUE) * (extrap_wsv_pps))) + ((sum(wt_penalty_less_prems_w[ee_flag==1], na.rm=TRUE) / uniqueN(ID[wt_penalty_less_prems_w > 0], na.rm=TRUE)) * (uniqueN(ID[wt_penalty_less_prems_w > 0], na.rm=TRUE)  / uniqueN(ID[Period_End > wt_start_date & active != 1], na.rm=TRUE)) * (extrap_wt_former_ees))",2,,TRUE
387,Damages - Grand Total (Principal + Interest + Penalties),no waivers,FALSE,TRUE,"Damages grand total (principal + interest + penalties), after credits (no waivers) $",pp_data1,"sum(tot_dmgs_w_penalties_less_credits, na.rm=TRUE)","((sum(tot_principal_dmgs_less_credits, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_credits > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_credits > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))) + (sum(interest_less_credits, na.rm=TRUE) / sum(tot_principal_dmgs_less_credits, na.rm=TRUE) * (sum(tot_principal_dmgs_less_credits, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_credits > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_credits > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))))) + (sum(wsv_penalty_less_credits[ee_flag==1], na.rm=TRUE) / uniqueN(ID_Period_End[wsv_penalty_less_credits > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[wsv_penalty_less_credits > 0], na.rm=TRUE) / uniqueN(ID_Period_End[Period_End > wsv_start_date], na.rm=TRUE) * (extrap_wsv_pps))) + ((sum(wt_penalty_less_credits[ee_flag==1], na.rm=TRUE) / uniqueN(ID[wt_penalty_less_credits > 0], na.rm=TRUE)) * (uniqueN(ID[wt_penalty_less_credits > 0], na.rm=TRUE)  / uniqueN(ID[Period_End > wt_start_date & active != 1], na.rm=TRUE)) * (extrap_wt_former_ees))",2,,TRUE
388,Damages - Grand Total (Principal + Interest + Penalties),no waivers,TRUE,TRUE,"Damages grand total (principal + interest + penalties), after credits (less premiums paid; no waivers) $",pp_data1,"sum(tot_dmgs_w_penalties_less_prems_and_credits, na.rm=TRUE)","((sum(tot_principal_dmgs_less_prems_and_credits, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_and_credits > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_and_credits > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))) + (sum(interest_less_prems_and_credits, na.rm=TRUE) / sum(tot_principal_dmgs_less_prems_and_credits, na.rm=TRUE) * (sum(tot_principal_dmgs_less_prems_and_credits, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_and_credits > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_and_credits > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))))) + (sum(wsv_penalty_less_prems_and_credits[ee_flag==1], na.rm=TRUE) / uniqueN(ID_Period_End[wsv_penalty_less_prems_and_credits > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[wsv_penalty_less_prems_and_credits > 0], na.rm=TRUE) / uniqueN(ID_Period_End[Period_End > wsv_start_date], na.rm=TRUE) * (extrap_wsv_pps))) + ((sum(wt_penalty_less_prems_and_credits[ee_flag==1], na.rm=TRUE) / uniqueN(ID[wt_penalty_less_prems_and_credits > 0], na.rm=TRUE)) * (uniqueN(ID[wt_penalty_less_prems_and_credits > 0], na.rm=TRUE)  / uniqueN(ID[Period_End > wt_start_date & active != 1], na.rm=TRUE)) * (extrap_wt_former_ees))",2,,TRUE
389,Damages - Grand Total (Principal + Interest + Penalties),waivers,FALSE,TRUE,"Damages grand total (principal + interest + penalties), after credits (waivers) $",pp_data1,"sum(tot_dmgs_w_penalties_less_credits_w, na.rm=TRUE)","((sum(tot_principal_dmgs_less_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_credits_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_credits_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))) + (sum(interest_less_credits_w, na.rm=TRUE) / sum(tot_principal_dmgs_less_credits_w, na.rm=TRUE) * (sum(tot_principal_dmgs_less_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_credits_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_credits_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))))) + (sum(wsv_penalty_less_credits_w[ee_flag==1], na.rm=TRUE) / uniqueN(ID_Period_End[wsv_penalty_less_credits_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[wsv_penalty_less_credits_w > 0], na.rm=TRUE) / uniqueN(ID_Period_End[Period_End > wsv_start_date], na.rm=TRUE) * (extrap_wsv_pps))) + ((sum(wt_penalty_less_credits_w[ee_flag==1], na.rm=TRUE) / uniqueN(ID[wt_penalty_less_credits_w > 0], na.rm=TRUE)) * (uniqueN(ID[wt_penalty_less_credits_w > 0], na.rm=TRUE)  / uniqueN(ID[Period_End > wt_start_date & active != 1], na.rm=TRUE)) * (extrap_wt_former_ees))",2,,TRUE
390,Damages - Grand Total (Principal + Interest + Penalties),waivers,TRUE,TRUE,"Damages grand total (principal + interest + penalties), after credits (less premiums paid; waivers) $",pp_data1,"sum(tot_dmgs_w_penalties_less_prems_and_credits_w, na.rm=TRUE)","((sum(tot_principal_dmgs_less_prems_and_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_and_credits_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_and_credits_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))) + (sum(interest_less_prems_and_credits_w, na.rm=TRUE) / sum(tot_principal_dmgs_less_prems_and_credits_w, na.rm=TRUE) * (sum(tot_principal_dmgs_less_prems_and_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_and_credits_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[tot_principal_dmgs_less_prems_and_credits_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))))) + (sum(wsv_penalty_less_prems_and_credits_w[ee_flag==1], na.rm=TRUE) / uniqueN(ID_Period_End[wsv_penalty_less_prems_and_credits_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[wsv_penalty_less_prems_and_credits_w > 0], na.rm=TRUE) / uniqueN(ID_Period_End[Period_End > wsv_start_date], na.rm=TRUE) * (extrap_wsv_pps))) + ((sum(wt_penalty_less_prems_and_credits_w[ee_flag==1], na.rm=TRUE) / uniqueN(ID[wt_penalty_less_prems_and_credits_w > 0], na.rm=TRUE)) * (uniqueN(ID[wt_penalty_less_prems_and_credits_w > 0], na.rm=TRUE)  / uniqueN(ID[Period_End > wt_start_date & active != 1], na.rm=TRUE)) * (extrap_wt_former_ees))",2,,TRUE
391,PAGA - Summary,all,FALSE,FALSE,Begin date of PAGA period,pp_data1,"min(Period_End[(in_PAGA_period == 1)], na.rm=TRUE)",paga_dmgs_start_date,,,TRUE
392,PAGA - Summary,all,FALSE,FALSE,End date of PAGA period,pp_data1,"max(Period_End[(in_PAGA_period == 1)], na.rm=TRUE)",mediation_date,,,TRUE
393,PAGA - Summary,all,FALSE,FALSE,Employees in PAGA period,pp_data1,"uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)",extrap_paga_ees,0,,TRUE
394,PAGA - Summary,all,FALSE,FALSE,Pay periods in PAGA period,pp_data1,"uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)",extrap_paga_pps,0,,TRUE
395,PAGA - Summary,no waivers,FALSE,FALSE,Employees with any PAGA penalties (no waivers),pp_data1,"uniqueN(ID[PAGA_tot > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_tot > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
396,PAGA - Summary,no waivers,FALSE,FALSE,Pay periods with any PAGA penalties (no waivers),pp_data1,"sum(has_paga_penalties, na.rm=TRUE)","(sum(has_paga_penalties, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
397,PAGA - Summary,no waivers,FALSE,FALSE,PAGA total (no waivers) $,pp_data1,"sum(PAGA_tot, na.rm=TRUE)","(sum(PAGA_tot, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
398,PAGA - Summary,no waivers,TRUE,FALSE,Employees with any PAGA penalties (less premiums paid; no waivers),pp_data1,"uniqueN(ID[PAGA_tot_less_prems > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_tot_less_prems > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
399,PAGA - Summary,no waivers,TRUE,FALSE,Pay periods with any PAGA penalties (less premiums paid; no waivers),pp_data1,"sum(has_paga_penalties_less_prems, na.rm=TRUE)","(sum(has_paga_penalties_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
400,PAGA - Summary,no waivers,TRUE,FALSE,PAGA total (less premiums paid; no waivers) $,pp_data1,"sum(PAGA_tot_less_prems, na.rm=TRUE)","(sum(PAGA_tot_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
401,PAGA - Summary,waivers,FALSE,FALSE,Employees with any PAGA penalties (waivers),pp_data1,"uniqueN(ID[PAGA_tot_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_tot_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
402,PAGA - Summary,waivers,FALSE,FALSE,Pay periods with any PAGA penalties (waivers),pp_data1,"sum(has_paga_penalties_w, na.rm=TRUE)","(sum(has_paga_penalties_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
403,PAGA - Summary,waivers,FALSE,FALSE,PAGA total (waivers) $,pp_data1,"sum(PAGA_tot_w, na.rm=TRUE)","(sum(PAGA_tot_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
404,PAGA - Summary,waivers,TRUE,FALSE,Employees with any PAGA penalties (less premiums paid; waivers),pp_data1,"uniqueN(ID[PAGA_tot_less_prems_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_tot_less_prems_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
405,PAGA - Summary,waivers,TRUE,FALSE,Pay periods with any PAGA penalties (less premiums paid; waivers),pp_data1,"sum(has_paga_penalties_less_prems_w, na.rm=TRUE)","(sum(has_paga_penalties_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
406,PAGA - Summary,waivers,TRUE,FALSE,PAGA total (less premiums paid; waivers) $,pp_data1,"sum(PAGA_tot_less_prems_w, na.rm=TRUE)","(sum(PAGA_tot_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
407,PAGA - Summary,no waivers,FALSE,TRUE,"Employees with any PAGA penalties, after credits (no waivers)",pp_data1,"uniqueN(ID[PAGA_tot_less_credits > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_tot_less_credits > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
408,PAGA - Summary,no waivers,FALSE,TRUE,"Pay periods with any PAGA penalties, after credits (no waivers)",pp_data1,"sum(has_paga_penalties_less_credits, na.rm=TRUE)","(sum(has_paga_penalties_less_credits, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
409,PAGA - Summary,no waivers,FALSE,TRUE,"PAGA total, after credits (no waivers) $",pp_data1,"sum(PAGA_tot_less_credits , na.rm=TRUE)","(sum(PAGA_tot_less_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
410,PAGA - Summary,no waivers,TRUE,TRUE,"Employees with any PAGA penalties, after credits (less premiums paid; no waivers)",pp_data1,"uniqueN(ID[PAGA_tot_less_prems_and_credits > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_tot_less_prems_and_credits > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
411,PAGA - Summary,no waivers,TRUE,TRUE,"Pay periods with any PAGA penalties, after credits (less premiums paid; no waivers)",pp_data1,"sum(has_paga_penalties_less_prems_and_credits, na.rm=TRUE)","(sum(has_paga_penalties_less_prems_and_credits, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
412,PAGA - Summary,no waivers,TRUE,TRUE,"PAGA total, after credits (less premiums paid; no waivers) $",pp_data1,"sum(PAGA_tot_less_prems_and_credits , na.rm=TRUE)","(sum(PAGA_tot_less_prems_and_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
413,PAGA - Summary,waivers,FALSE,TRUE,"Employees with any PAGA penalties, after credits (waivers)",pp_data1,"uniqueN(ID[PAGA_tot_less_credits_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_tot_less_credits_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
414,PAGA - Summary,waivers,FALSE,TRUE,"Pay periods with any PAGA penalties, after credits (waivers)",pp_data1,"sum(has_paga_penalties_less_credits_w, na.rm=TRUE)","(sum(has_paga_penalties_less_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
415,PAGA - Summary,waivers,FALSE,TRUE,"PAGA total, after credits (waivers) $",pp_data1,"sum(PAGA_tot_less_credits_w, na.rm=TRUE)","(sum(PAGA_tot_less_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
416,PAGA - Summary,waivers,TRUE,TRUE,"Employees with any PAGA penalties, after credits (less premiums paid; waivers)",pp_data1,"uniqueN(ID[PAGA_tot_less_prems_and_credits_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_tot_less_prems_and_credits_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
417,PAGA - Summary,waivers,TRUE,TRUE,"Pay periods with any PAGA penalties, after credits (less premiums paid; waivers)",pp_data1,"sum(has_paga_penalties_less_prems)and_credits_w, na.rm=TRUE)","(sum(has_paga_penalties_less_prems_and_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
418,PAGA - Summary,waivers,TRUE,TRUE,"PAGA total, after credits (less premiums paid; waivers) $",pp_data1,"sum(PAGA_tot_less_prems_and_credits_w, na.rm=TRUE)","(sum(PAGA_tot_less_prems_and_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
419,PAGA - Meal Periods,no waivers,FALSE,FALSE,Employees with PAGA meal penalties (no waivers),pp_data1,"uniqueN(ID[PAGA_meal_penalties > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_meal_penalties > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
420,PAGA - Meal Periods,no waivers,FALSE,FALSE,Pay periods with PAGA meal penalties (no waivers),pp_data1,"sum(PAGA_meal_flag, na.rm=TRUE)","(sum(PAGA_meal_flag, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
421,PAGA - Meal Periods,no waivers,FALSE,FALSE,PAGA meal penalties total (no waivers) $,pp_data1,"sum(PAGA_meal_penalties, na.rm=TRUE)","(sum(PAGA_meal_penalties, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
422,PAGA - Meal Periods,no waivers,TRUE,FALSE,Employees with PAGA meal penalties (less premiums paid; no waivers),pp_data1,"uniqueN(ID[PAGA_meal_penalties_less_prems > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_meal_penalties_less_prems > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
423,PAGA - Meal Periods,no waivers,TRUE,FALSE,Pay periods with PAGA meal penalties (less premiums paid; no waivers),pp_data1,"sum(PAGA_meal_flag_less_prems, na.rm=TRUE)","(sum(PAGA_meal_flag_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
424,PAGA - Meal Periods,no waivers,TRUE,FALSE,PAGA meal penalties total (less premiums paid; no waivers) $,pp_data1,"sum(PAGA_meal_penalties_less_prems, na.rm=TRUE)","(sum(PAGA_meal_penalties_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
425,PAGA - Meal Periods,waivers,FALSE,FALSE,Employees with PAGA meal penalties (waivers),pp_data1,"uniqueN(ID[PAGA_meal_penalties_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_meal_penalties_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
426,PAGA - Meal Periods,waivers,FALSE,FALSE,Pay periods with PAGA meal penalties (waivers),pp_data1,"sum(PAGA_meal_flag_w, na.rm=TRUE)","(sum(PAGA_meal_flag_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
427,PAGA - Meal Periods,waivers,FALSE,FALSE,PAGA meal penalties total (waivers) $,pp_data1,"sum(PAGA_meal_penalties_w, na.rm=TRUE)","(sum(PAGA_meal_penalties_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
428,PAGA - Meal Periods,waivers,TRUE,FALSE,Employees with PAGA meal penalties (less premiums paid; waivers),pp_data1,"uniqueN(ID[PAGA_meal_penalties_less_prems_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_meal_penalties_less_prems_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
429,PAGA - Meal Periods,waivers,TRUE,FALSE,Pay periods with PAGA meal penalties (less premiums paid; waivers),pp_data1,"sum(PAGA_meal_flag_less_prems_w, na.rm=TRUE)","(sum(PAGA_meal_flag_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period == 1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
